0.719451,1.61972,0.356615,0.726715,-0.0856564
0.806199,1.81476,0.145234,0.528314,-0.059535
0.869735,1.97037,-0.0103447,0.363203,-0.0309646
0.911683,2.09004,-0.105882,0.239047,-0.00181221
0.939948,2.18768,-0.152965,0.154343,0.0272313
0.397126,0.880591,1.16565,1.40467,-0.187973
0.421793,0.965252,1.10045,1.35848,-0.201955
0.458188,1.0807,0.984402,1.27701,-0.199402
0.516515,1.23558,0.806914,1.14541,-0.185134
0.602299,1.4308,0.571132,0.960387,-0.161036
0.704514,1.64516,0.311047,0.744843,-0.127666
0.798549,1.84034,0.0806022,0.538667,-0.0886053
0.8683,1.99361,-0.0857282,0.369344,-0.0489815
0.915673,2.11022,-0.187524,0.243409,-0.0114078
0.949066,2.20546,-0.240609,0.157877,0.0234761
2.26303,0.610612,0.346004,0.164136,0.0471125
2.12252,0.650206,0.366066,0.142621,0.0610159
1.90939,0.694569,0.418117,0.0974999,0.0769614
1.61449,0.75034,0.531044,0.0162127,0.0889594
1.26474,0.827343,0.729199,-0.10184,0.0907355
0.933632,0.925786,1.00213,-0.236391,0.0772372
0.688556,1.02833,1.29725,-0.359402,0.0464881
0.541535,1.11361,1.55468,-0.454146,0.00407861
0.465533,1.17399,1.74246,-0.517675,-0.0365168
0.430579,1.21563,1.86078,-0.55414,-0.0625616
2.08284,0.647492,0.394387,0.247852,0.0991343
1.95576,0.695089,0.411891,0.226296,0.112949
1.77039,0.747644,0.457595,0.182308,0.12812
1.52058,0.811173,0.555782,0.103157,0.135899
1.2255,0.894929,0.728941,-0.0140083,0.129228
0.941083,0.998432,0.972241,-0.152056,0.10535
0.722541,1.10376,1.24307,-0.283729,0.0654642
0.58362,1.18994,1.48723,-0.389968,0.0163605
0.506116,1.25094,1.67094,-0.464315,-0.0289208
0.467423,1.29483,1.78888,-0.508219,-0.0580934
1.80383,0.682576,0.471011,0.380482,0.169448
1.70464,0.738586,0.48287,0.353987,0.178827
1.56238,0.801653,0.517633,0.305845,0.189433
1.373,0.877283,0.593703,0.224201,0.189745
1.14895,0.97413,0.729883,0.104971,0.172113
0.928775,1.09036,0.926318,-0.0373524,0.136804
0.752728,1.20623,1.15317,-0.176835,0.0890306
0.633439,1.30014,1.36709,-0.293407,0.0363512
0.561092,1.36715,1.53604,-0.378087,-0.0103278
0.521721,1.41705,1.64905,-0.429615,-0.0406373
1.43788,0.714988,0.582181,0.570117,0.240448
1.3813,0.779871,0.583774,0.534052,0.240841
1.29728,0.855858,0.600431,0.47617,0.243212
1.18171,0.94858,0.644121,0.386654,0.233986
1.04135,1.06638,0.728635,0.261262,0.205194
0.899421,1.20523,0.857945,0.112799,0.159978
0.78071,1.34167,1.01647,-0.033792,0.107464
0.693929,1.452,1.17632,-0.158432,0.0557285
0.635565,1.53172,1.31222,-0.251333,0.0125508
0.600049,1.59194,1.41,-0.309582,-0.0149549
1.05326,0.744632,0.716923,0.794741,0.270561
1.04129,0.817855,0.704741,0.748415,0.261529
1.01666,0.907352,0.696594,0.678706,0.256452
0.974797,1.0196,0.698024,0.578284,0.240689
0.918533,1.16292,0.717074,0.443595,0.206316
0.8588,1.33051,0.760539,0.286946,0.158393
0.805553,1.49407,0.827744,0.133399,0.108474
0.761232,1.62698,0.909241,0.002949,0.0645387
0.725591,1.72472,0.991161,-0.0953621,0.0311925
0.69952,1.79884,1.06044,-0.158787,0.0118558
0.742715,0.773226,0.851736,1.00846,0.225683
0.761183,0.852632,0.825116,0.956065,0.211237
0.778726,0.953269,0.788989,0.877397,0.204068
0.792421,1.08262,0.743091,0.766487,0.189422
0.803743,1.24861,0.690319,0.620755,0.159885
0.814639,1.44157,0.640467,0.453413,0.121069
0.822075,1.62891,0.607648,0.291228,0.0842839
0.821312,1.78214,0.600522,0.154968,0.0560528
0.812829,1.89722,0.617317,0.0524747,0.0383788
0.801215,1.98551,0.648988,-0.0150273,0.0318599
0.549015,0.802941,0.969722,1.17746,0.117653
0.579489,0.885775,0.929851,1.12452,0.101831
0.616347,0.993797,0.866314,1.04182,0.0972234
0.660618,1.13511,0.774284,0.92249,0.0901647
0.714476,1.3162,0.653782,0.764518,0.0742725
0.773844,1.52433,0.519563,0.583362,0.0544029
0.825699,1.72416,0.399757,0.40909,0.0389566
0.859375,1.88747,0.316929,0.264326,0.0315049
0.875387,2.0122,0.276599,0.156244,0.03212
0.880127,2.11004,0.272052,0.0844187,0.0400568
0.451804,0.832496,1.06444,1.29486,-0.00900935
0.482527,0.91671,1.01337,1.24469,-0.0245613
0.523139,1.02907,0.925997,1.16175,-0.025682
0.579111,1.1779,0.794254,1.03635,-0.0235984
0.654196,1.36754,0.617975,0.866187,-0.0231748
0.740515,1.58193,0.419245,0.669757,-0.0211637
0.818278,1.78398,0.238751,0.48142,-0.0135324
0.873173,1.9472,0.107194,0.326137,-0.000306604
0.906263,2.0726,0.0306251,0.210858,0.0172231
0.925139,2.17329,0.000350204,0.134004,0.0380626
0.409711,0.857679,1.13331,1.36866,-0.115663
0.436696,0.941993,1.07388,1.32133,-0.130706
0.474904,1.05653,0.968395,1.23934,-0.129689
0.533274,1.20978,0.806493,1.10948,-0.120538
0.617142,1.4043,0.589464,0.928692,-0.106289
0.716415,1.62102,0.347503,0.718603,-0.0854997
0.80712,1.82129,0.13148,0.517961,-0.0585459
0.873023,1.98025,-0.0244129,0.353703,-0.0287094
0.91596,2.10185,-0.117742,0.232337,0.00180863
0.944463,2.20103,-0.161791,0.151286,0.0321942
0.390717,0.874933,1.17563,1.41052,-0.186389
0.414173,0.958207,1.11112,1.36354,-0.200654
0.449482,1.07282,0.993894,1.28078,-0.198855
0.507768,1.22794,0.81187,1.1462,-0.185448
0.595575,1.4256,0.568171,0.956225,-0.161615
0.701625,1.6447,0.300024,0.735605,-0.127485
0.799393,1.84466,0.0655828,0.526978,-0.0870732
0.871355,2.00101,-0.100083,0.358387,-0.0461104
0.919646,2.11947,-0.1989,0.235106,-0.00735871
0.953316,2.21633,-0.248652,0.153051,0.0285904
2.28086,0.603743,0.342524,0.160974,0.0436061
2.13985,0.641808,0.359627,0.139602,0.0572558
1.92156,0.684269,0.408116,0.0942118,0.0735444
1.61544,0.737795,0.518579,0.0112072,0.0864631
1.25142,0.813379,0.718038,-0.10987,0.0896791
0.91101,0.912635,0.996621,-0.246754,0.0780478
0.665778,1.01793,1.29894,-0.36997,0.0489742
0.524307,1.10622,1.56185,-0.463258,0.00735512
0.454565,1.16861,1.75215,-0.524714,-0.0331116
0.424289,1.21117,1.87088,-0.559117,-0.059034
2.0998,0.640346,0.392218,0.243671,0.0977753
1.97177,0.686632,0.407167,0.222155,0.111337
1.78108,0.737803,0.450265,0.177899,0.126776
1.52081,0.800122,0.54734,0.0970312,0.13494
1.21277,0.884089,0.723355,-0.023324,0.128477
0.919719,0.990197,0.973962,-0.164043,0.104757
0.700625,1.09942,1.25342,-0.296217,0.064854
0.566297,1.1887,1.50378,-0.401081,0.0152439
0.494154,1.25107,1.6899,-0.473196,-0.0306451
0.4596,1.29511,1.80746,-0.514684,-0.0599137
1.81469,0.675154,0.470999,0.376661,0.173969
1.71485,0.73004,0.480774,0.349903,0.182823
1.56822,0.79227,0.513892,0.301214,0.193209
1.37052,0.867775,0.589939,0.217526,0.192782
1.13638,0.966465,0.729869,0.0946316,0.173403
0.90945,1.08687,0.93448,-0.0509326,0.135936
0.7327,1.2072,1.17116,-0.191403,0.0862554
0.616465,1.30353,1.3928,-0.306942,0.0319039
0.547774,1.37067,1.56558,-0.389529,-0.0159983
0.511396,1.41963,1.67892,-0.438471,-0.0466817
1.43737,0.706842,0.58479,0.56859,0.254151
1.38141,0.770836,0.584866,0.531806,0.253423
1.29547,0.846642,0.600685,0.47279,0.254641
1.17536,0.940518,0.644861,0.380545,0.243112
1.02931,1.06206,0.732915,0.250651,0.210274
0.88366,1.20678,0.869999,0.0981138,0.160416
0.764481,1.34801,1.0389,-0.050031,0.104205
0.678815,1.45962,1.20855,-0.174021,0.0499051
0.621606,1.53779,1.35127,-0.265105,0.00509338
0.587141,1.59571,1.45191,-0.320755,-0.0230535
1.04136,0.735446,0.721081,0.796203,0.291752
1.03118,0.808111,0.708167,0.748814,0.281088
1.00736,0.89819,0.699814,0.677333,0.274065
0.965149,1.01301,0.701535,0.573425,0.25481
0.90817,1.16216,0.722532,0.43335,0.214834
0.848463,1.33754,0.771507,0.271862,0.160739
0.795585,1.50637,0.848018,0.11655,0.106211
0.750683,1.63972,0.940585,-0.0130714,0.0595105
0.713504,1.73471,1.03253,-0.109403,0.0246144
0.68597,1.80562,1.10829,-0.170091,0.00462739
0.725498,0.763654,0.855606,1.01178,0.247081
0.745896,0.84289,0.829082,0.958157,0.230967
0.765703,0.944825,0.792989,0.877179,0.22179
0.782006,1.07792,0.746421,0.76209,0.203597
0.796609,1.25129,0.692791,0.610281,0.168599
0.810931,1.4533,0.644483,0.437728,0.124058
0.819945,1.64624,0.617876,0.274212,0.0833446
0.817743,1.79977,0.620874,0.139837,0.0531515
0.805833,1.91228,0.648878,0.0403539,0.0346809
0.790537,1.99785,0.689651,-0.0238049,0.0279765
0.532941,0.79434,0.972668,1.18134,0.132375
0.564783,0.877387,0.933349,1.12695,0.115276
0.604091,0.987262,0.86942,1.04135,0.109238
0.652282,1.13297,0.775038,0.917017,0.0995907
0.711681,1.32184,0.65042,0.752285,0.0798493
0.776558,1.53878,0.513551,0.56581,0.0563059
0.830832,1.74357,0.396304,0.390982,0.0387651
0.86284,1.90719,0.321108,0.249507,0.0307316
0.874707,2.03057,0.290634,0.145854,0.0316363
0.874656,2.12752,0.295278,0.0783055,0.0401718
0.439823,0.825761,1.06691,1.29874,-0.00292744
0.471366,0.910507,1.0164,1.24674,-0.0191333
0.51413,1.02509,0.927719,1.16024,-0.0208822
0.574331,1.17853,0.791691,1.02891,-0.0200497
0.655798,1.37551,0.608508,0.851254,-0.0213955
0.748302,1.59737,0.404236,0.649457,-0.0207007
0.828501,1.8029,0.224017,0.461275,-0.0133451
0.88146,1.96607,0.0980943,0.310354,0.000456606
0.910275,2.09133,0.0292495,0.200541,0.0191384
0.924237,2.19324,0.00646493,0.128692,0.041271
0.401785,0.852717,1.13555,1.37237,-0.116372
0.429306,0.937748,1.07648,1.32278,-0.131372
0.469402,1.05466,0.968788,1.23665,-0.130237
0.531968,1.21248,0.80103,1.10011,-0.121131
0.622351,1.4137,0.575273,0.911204,-0.106881
0.727689,1.63649,0.32647,0.695757,-0.0856186
0.820299,1.83876,0.110142,0.495825,-0.057789
0.883752,1.99717,-0.0408117,0.336569,-0.0268011
0.922271,2.11941,-0.127857,0.221152,0.00525939
0.946001,2.22133,-0.166238,0.145401,0.0372815
0.385612,0.871025,1.17721,1.41407,-0.191334
0.409496,0.954995,1.1129,1.36442,-0.204879
0.446569,1.07183,0.992948,1.27711,-0.202335
0.509007,1.23126,0.804172,1.13531,-0.188041
0.603316,1.43516,0.550824,0.93679,-0.16293
0.715186,1.65958,0.275529,0.710827,-0.127192
0.81432,1.86081,0.0410666,0.503333,-0.0853583
0.8833,2.01639,-0.119576,0.340168,-0.0431468
0.92688,2.13589,-0.212719,0.223062,-0.00289191
0.955683,2.23625,-0.257933,0.14634,0.0346346
2.3078,0.607347,0.340874,0.155562,0.0446537
2.16533,0.642322,0.355273,0.134086,0.0562286
1.9403,0.680046,0.400784,0.0878259,0.0691928
1.61909,0.728967,0.511485,0.00314139,0.0782462
1.23525,0.803231,0.718867,-0.118166,0.0777717
0.882295,0.906395,1.01254,-0.249269,0.0626653
0.638332,1.01845,1.32962,-0.359236,0.0300301
0.506035,1.11188,1.59992,-0.436356,-0.0146577
0.445397,1.17589,1.78972,-0.484502,-0.0565015
0.421079,1.21757,1.90376,-0.51127,-0.0818434
2.13434,0.650412,0.393311,0.234801,0.104054
2.00371,0.692452,0.40558,0.213104,0.114797
1.80482,0.736803,0.445775,0.167716,0.125184
1.52825,0.792527,0.543549,0.0846991,0.126943
1.19909,0.874254,0.728755,-0.0361993,0.113947
0.891637,0.984334,0.99672,-0.17043,0.0843739
0.671859,1.10029,1.29354,-0.286888,0.0394894
0.545467,1.19393,1.55315,-0.371795,-0.0136894
0.482099,1.25673,1.73933,-0.426827,-0.0607693
0.453755,1.29887,1.85166,-0.458074,-0.0888867
1.85384,0.69243,0.475932,0.364903,0.190659
1.75031,0.741715,0.482996,0.337894,0.19556
1.59406,0.795004,0.513351,0.287976,0.198653
1.37959,0.862142,0.590271,0.201622,0.188539
1.12476,0.957955,0.739583,0.0772148,0.158847
0.88304,1.08223,0.962394,-0.062565,0.112428
0.703686,1.20837,1.2186,-0.186649,0.0562155
0.593097,1.30708,1.45263,-0.279904,-0.00205908
0.531746,1.37252,1.62825,-0.34236,-0.0510203
0.501156,1.41813,1.73772,-0.378693,-0.0801944
1.47311,0.728341,0.593094,0.556947,0.286596
1.41324,0.785833,0.590547,0.519862,0.280494
1.31745,0.851692,0.603996,0.459753,0.271884
1.18212,0.937114,0.64889,0.364446,0.24704
1.01879,1.05692,0.744907,0.231523,0.199659
0.86077,1.20639,0.898635,0.082431,0.137393
0.73806,1.35223,1.08787,-0.0513152,0.0731037
0.654911,1.46323,1.27392,-0.153711,0.014737
0.602054,1.5366,1.42484,-0.224067,-0.0309884
0.571602,1.58922,1.52563,-0.266082,-0.0575164
1.06586,0.753731,0.727848,0.788493,0.339387
1.05227,0.820128,0.712903,0.740911,0.322356
1.01992,0.901398,0.703103,0.668591,0.303533
0.966296,1.01034,0.705198,0.561306,0.268119
0.898444,1.16139,0.731068,0.416446,0.210428
0.831786,1.3441,0.792276,0.255072,0.141596
0.776221,1.51724,0.887425,0.110097,0.0783345
